"mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","Latitude","Longitude","maxTempChangeAnnual","se_maxTempChangeAnnual","meanTempChangeAnnual","se_meanTempChangeAnnual","Study","StudySite","trajectory_ID","minYear","maxYear","maxTempChangeAnnualSample","se_maxTempChangeAnnualSample","meanTempChangeAnnualSample","se_meanTempChangeAnnualSample","maxWaveChangeAnnualSample","se_maxWaveChangeAnnualSample","meanWaveChangeAnnualSample","se_maxWaveChangeAnnualSample.1","bigWaveYears"
-0.0304154,0.0331098,0.175333,-0.113773,0.0545771,-0.098683,0.0304104,-0.0843549,0.02399,-0.11284,-0.0960226,-0.0860895,0.0228642,0.0351715,0.0550099,"PISCO_subtidal-MACABEE_UC-8-98:PISCO_subtidal","Northern California",18,50,1.0013,1.00271,"site_slope","Ecoregion","1900-2015",36.6171,-121.896,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-MACABEE_UC-8-98",98,1999,2011,-0.000342037,0.0316993,-0.00484123,0.0286326,0.0321099,0.0493384,0.0327333,0.00851355,0
-0.0200831,0.0475327,0.330444,-0.141648,0.0957229,-0.109871,0.0739671,-0.0911216,0.0687884,-0.136856,-0.111349,-0.0990235,0.0624235,0.073198,0.100411,"PISCO_subtidal-MALPASO_CEN-8-99:PISCO_subtidal","Northern California",18,50,1.00037,1.00072,"site_slope","Ecoregion","1900-2015",36.4657,-121.934,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-MALPASO_CEN-8-99",99,2006,2011,-0.124319,0.084348,-0.082112,0.0703957,0.0698857,0.156593,0.0184296,0.0285458,0
-0.0273884,0.0489362,0.285333,-0.148073,0.0991868,-0.118343,0.0749686,-0.107999,0.0539021,-0.149579,-0.123183,-0.107351,0.055386,0.0717285,0.0981822,"PISCO_subtidal-MILL_CREEK_DC-8-102:PISCO_subtidal","Northern California",18,50,1.00048,1.00168,"site_slope","Ecoregion","1900-2015",35.9721,-121.491,-0.00600301,0.00445896,-0.00206355,0.00378757,"PISCO_subtidal","PISCO_subtidal-MILL_CREEK_DC-8-102",102,2003,2008,-0.130538,0.0840698,-0.17692,0.0581347,0.0456286,0.0675786,0.0548832,0.0113928,0
-0.0168025,0.0472543,0.353556,-0.138062,0.107465,-0.115233,0.0727552,-0.0990869,0.0581419,-0.142221,-0.111607,-0.0954704,0.0627108,0.0780497,0.105635,"PISCO_subtidal-MILL_CREEK_UC-8-103:PISCO_subtidal","Northern California",18,50,0.999575,0.999639,"site_slope","Ecoregion","1900-2015",35.9759,-121.493,-0.00600301,0.00445896,-0.00206355,0.00378757,"PISCO_subtidal","PISCO_subtidal-MILL_CREEK_UC-8-103",103,2003,2008,-0.130538,0.0840698,-0.17692,0.0581347,0.0456286,0.0675786,0.0548832,0.0113928,0
-0.0108613,0.0341772,0.382,-0.0987494,0.0738622,-0.0765823,0.0544889,-0.0692807,0.0421241,-0.0986009,-0.0772737,-0.067565,0.0444367,0.0542437,0.0738468,"PISCO_subtidal-MONASTERY_DC-8-104:PISCO_subtidal","Northern California",18,50,0.99952,0.999971,"site_slope","Ecoregion","1900-2015",36.5254,-121.933,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-MONASTERY_DC-8-104",104,1999,2011,-0.000342037,0.0316993,-0.00484123,0.0286326,0.0321099,0.0493384,0.0327333,0.00851355,0
-0.0123133,0.03265,0.356889,-0.101009,0.070287,-0.0734562,0.0525731,-0.0608693,0.0452916,-0.0997229,-0.0769563,-0.0658158,0.0414863,0.0499069,0.0736464,"PISCO_subtidal-MONASTERY_UC-8-105:PISCO_subtidal","Northern California",18,50,1.00213,1.00496,"site_slope","Ecoregion","1900-2015",36.5253,-121.931,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-MONASTERY_UC-8-105",105,1999,2011,-0.000342037,0.0316993,-0.00484123,0.0286326,0.0321099,0.0493384,0.0327333,0.00851355,0
-0.033039,0.0483122,0.246667,-0.161798,0.0911129,-0.127878,0.0589569,-0.107353,0.0505707,-0.161636,-0.127573,-0.111767,0.0473913,0.0597918,0.0912726,"PISCO_subtidal-MONTANA_DE_ORO_CEN-8-106:PISCO_subtidal","Northern California",18,50,1.00122,1.00358,"site_slope","Ecoregion","1900-2015",35.2332,-120.891,-0.000647953,0.00455468,0.00152011,0.0037288,"PISCO_subtidal","PISCO_subtidal-MONTANA_DE_ORO_CEN-8-106",106,2007,2011,-0.170803,0.14285,-0.00839261,0.036619,0.2224,0.252853,0.0243655,0.0395105,0
0.00628595,0.0311758,0.574667,-0.0748637,0.0872078,-0.0517871,0.06913,-0.0427659,0.0586234,-0.0741173,-0.0550531,-0.0434992,0.0579385,0.0666049,0.0876679,"PISCO_subtidal-NAPLES_CEN-8-107:PISCO_subtidal","Southern California Bight",23,50,1.00026,1.00084,"site_slope","Ecoregion","1900-2015",34.4218,-119.951,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-NAPLES_CEN-8-107",107,1999,2012,0.00822742,0.0361475,0.00751578,0.0241141,-0.0517363,0.0398709,-0.0161438,0.00552539,0
-0.01652,0.0350609,0.316222,-0.103462,0.0756843,-0.0837096,0.0526776,-0.0772189,0.0382093,-0.108384,-0.0847992,-0.0748747,0.0412748,0.0518541,0.0721143,"PISCO_subtidal-NAPLES_E-8-108:PISCO_subtidal","Southern California Bight",23,50,1.00047,1.00324,"site_slope","Ecoregion","1900-2015",34.4233,-119.951,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-NAPLES_E-8-108",108,1999,2012,0.00822742,0.0361475,0.00751578,0.0241141,-0.0517363,0.0398709,-0.0161438,0.00552539,0
0.0327077,0.0488138,0.747111,-0.0783875,0.161403,-0.0678867,0.12784,-0.0496375,0.111154,-0.0905048,-0.0599883,-0.0451773,0.116456,0.140329,0.152903,"PISCO_subtidal-NAPLES_W-8-109:PISCO_subtidal","Southern California Bight",23,50,1.00168,1.00695,"site_slope","Ecoregion","1900-2015",34.4246,-119.955,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-NAPLES_W-8-109",109,2007,2012,-0.0935044,0.156738,0.0181381,0.0562978,0.0722,0.171484,0.00865781,0.0192138,0
-0.0256656,0.0482916,0.295333,-0.145893,0.0962098,-0.116708,0.0682223,-0.103874,0.0520088,-0.14626,-0.115296,-0.102739,0.0542321,0.0704555,0.0956666,"PISCO_subtidal-OTTER_PT_DC-8-111:PISCO_subtidal","Northern California",18,50,1.00188,1.00672,"site_slope","Ecoregion","1900-2015",36.6365,-121.921,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-OTTER_PT_DC-8-111",111,2006,2011,-0.124319,0.084348,-0.082112,0.0703957,0.0698857,0.156593,0.0184296,0.0285458,0
-0.0240938,0.0474572,0.307778,-0.147591,0.0968745,-0.112315,0.0731997,-0.103781,0.0524692,-0.149685,-0.116586,-0.102465,0.0549766,0.0701903,0.095874,"PISCO_subtidal-OTTER_PT_UC-8-112:PISCO_subtidal","Northern California",18,50,1.00176,1.00499,"site_slope","Ecoregion","1900-2015",36.6346,-121.919,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-OTTER_PT_UC-8-112",112,2006,2011,-0.124319,0.084348,-0.082112,0.0703957,0.0698857,0.156593,0.0184296,0.0285458,0
-0.0261016,0.0469882,0.283556,-0.150128,0.0936469,-0.11696,0.0654771,-0.10325,0.0506946,-0.149095,-0.117889,-0.102866,0.0512595,0.0648176,0.0959506,"PISCO_subtidal-PALO_COLORADO_CEN-8-113:PISCO_subtidal","Northern California",18,50,1.00095,1.0047,"site_slope","Ecoregion","1900-2015",36.3977,-121.911,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-PALO_COLORADO_CEN-8-113",113,2006,2011,-0.124319,0.084348,-0.082112,0.0703957,0.0698857,0.156593,0.0184296,0.0285458,0
-0.0198061,0.0419317,0.314667,-0.123087,0.0916405,-0.0996574,0.063316,-0.0948347,0.0435742,-0.132369,-0.0997954,-0.0892347,0.0500815,0.0630564,0.0844548,"PISCO_subtidal-PESCADERO_DC-8-116:PISCO_subtidal","Northern California",18,50,0.999808,1.00037,"site_slope","Ecoregion","1900-2015",36.5594,-121.955,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-PESCADERO_DC-8-116",116,2003,2011,-0.109178,0.0442219,-0.115562,0.0313017,0.0782667,0.0670243,0.0490979,0.0152747,0
-0.00984041,0.0420828,0.416889,-0.12069,0.0944215,-0.0906856,0.0738602,-0.0805509,0.0561392,-0.120401,-0.0917055,-0.0791225,0.0581155,0.0730669,0.0958308,"PISCO_subtidal-PESCADERO_UC-8-117:PISCO_subtidal","Northern California",18,50,0.999951,0.999956,"site_slope","Ecoregion","1900-2015",36.5611,-121.96,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-PESCADERO_UC-8-117",117,2003,2011,-0.109178,0.0442219,-0.115562,0.0313017,0.0782667,0.0670243,0.0490979,0.0152747,0
-0.0320778,0.0499101,0.234667,-0.146182,0.121395,-0.12933,0.0644155,-0.110993,0.0503267,-0.157498,-0.125878,-0.111545,0.0496849,0.0721655,0.12057,"PISCO_subtidal-PINNACLES_IN-8-120:PISCO_subtidal","Northern California",18,50,1.0025,1.00764,"site_slope","Ecoregion","1900-2015",36.5595,-121.966,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-PINNACLES_IN-8-120",120,2007,2011,-0.0581492,0.114871,0.0292853,0.0437175,0.1984,0.210644,0.0286342,0.0426656,0
-0.0316148,0.0487367,0.256667,-0.156079,0.0949305,-0.124688,0.0629015,-0.110661,0.0479154,-0.155739,-0.12454,-0.111967,0.0476448,0.0631717,0.0956343,"PISCO_subtidal-PINNACLES_OUT-8-121:PISCO_subtidal","Northern California",18,50,1.00412,1.01557,"site_slope","Ecoregion","1900-2015",36.5579,-121.968,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-PINNACLES_OUT-8-121",121,2007,2011,-0.0581492,0.114871,0.0292853,0.0437175,0.1984,0.210644,0.0286342,0.0426656,0
-0.0314812,0.0482249,0.26,-0.163127,0.088751,-0.128206,0.0596911,-0.112492,0.0455744,-0.162071,-0.1262,-0.112191,0.0458231,0.061997,0.0925289,"PISCO_subtidal-PINOS_CEN-8-122:PISCO_subtidal","Northern California",18,50,1.00559,1.01995,"site_slope","Ecoregion","1900-2015",36.6405,-121.929,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-PINOS_CEN-8-122",122,2007,2011,-0.0581492,0.114871,0.0292853,0.0437175,0.1984,0.210644,0.0286342,0.0426656,0
-0.0282249,0.0485194,0.275556,-0.156176,0.0952127,-0.12444,0.0653058,-0.104213,0.0542521,-0.154143,-0.123869,-0.106432,0.0523509,0.0671372,0.0991818,"PISCO_subtidal-PLASKETT_DC-8-123:PISCO_subtidal","Northern California",18,50,1.00248,1.01078,"site_slope","Ecoregion","1900-2015",35.9129,-121.48,-0.00600301,0.00445896,-0.00206355,0.00378757,"PISCO_subtidal","PISCO_subtidal-PLASKETT_DC-8-123",123,2003,2008,-0.130538,0.0840698,-0.17692,0.0581347,0.0456286,0.0675786,0.0548832,0.0113928,0
-0.0107461,0.0498445,0.411778,-0.140901,0.113008,-0.104287,0.0853559,-0.0889447,0.0756524,-0.140563,-0.10416,-0.089691,0.074959,0.085488,0.114193,"PISCO_subtidal-PLASKETT_UC-8-124:PISCO_subtidal","Northern California",18,50,1.00104,1.00555,"site_slope","Ecoregion","1900-2015",35.9159,-121.479,-0.00600301,0.00445896,-0.00206355,0.00378757,"PISCO_subtidal","PISCO_subtidal-PLASKETT_UC-8-124",124,2003,2008,-0.130538,0.0840698,-0.17692,0.0581347,0.0456286,0.0675786,0.0548832,0.0113928,0
0.00872429,0.0481207,0.567778,-0.112244,0.139527,-0.0862746,0.0995204,-0.0734968,0.0842479,-0.119987,-0.0839565,-0.0699267,0.0888245,0.102269,0.135601,"PISCO_subtidal-POINT_DUME_CEN-8-131:PISCO_subtidal","Southern California Bight",23,50,1.00146,1.00669,"site_slope","Ecoregion","1900-2015",33.9985,-118.806,0.0128828,0.00551602,0.0105146,0.00405013,"PISCO_subtidal","PISCO_subtidal-POINT_DUME_CEN-8-131",131,2010,2012,0.917852,0.064266,0.29367,0.142956,-0.462,0.263272,-0.0530193,0.0305514,0
-0.0297065,0.0479144,0.269556,-0.159408,0.091609,-0.117512,0.067355,-0.109697,0.0448359,-0.156586,-0.123285,-0.107423,0.0471959,0.0626895,0.0947764,"PISCO_subtidal-PT_JOE_CEN-8-132:PISCO_subtidal","Northern California",18,50,1.00029,1.00069,"site_slope","Ecoregion","1900-2015",36.6051,-121.971,-0.0113465,0.00472251,-0.00468634,0.00391757,"PISCO_subtidal","PISCO_subtidal-PT_JOE_CEN-8-132",132,2007,2011,-0.0581492,0.114871,0.0292853,0.0437175,0.1984,0.210644,0.0286342,0.0426656,0
0.0248674,0.0415433,0.728222,-0.0784012,0.132147,-0.0505577,0.108053,-0.0448672,0.0892464,-0.0801003,-0.0551774,-0.0420933,0.0927727,0.105532,0.131565,"PISCO_subtidal-PURISIMA_N-8-136:PISCO_subtidal","Northern California",18,50,1.00048,1.00171,"site_slope","Ecoregion","1900-2015",34.7295,-120.632,0.000394585,0.00478406,0.00213773,0.00378492,"PISCO_subtidal","PISCO_subtidal-PURISIMA_N-8-136",136,1999,2009,0.0630583,0.037075,0.0305837,0.0382144,-0.00872727,0.0490969,0.0215627,0.00636563,0
0.0114601,0.0402567,0.609333,-0.0885325,0.114064,-0.0686888,0.086982,-0.0572414,0.0738596,-0.0905064,-0.0682474,-0.0554358,0.0771595,0.0872317,0.112701,"PISCO_subtidal-PURISIMA_S-8-137:PISCO_subtidal","Northern California",18,50,1.00028,1.00236,"site_slope","Ecoregion","1900-2015",34.7269,-120.627,0.000394585,0.00478406,0.00213773,0.00378492,"PISCO_subtidal","PISCO_subtidal-PURISIMA_S-8-137",137,1999,2009,0.0630583,0.037075,0.0305837,0.0382144,-0.00872727,0.0490969,0.0215627,0.00636563,0
-0.0245021,0.0480887,0.303111,-0.14861,0.102639,-0.121769,0.0676405,-0.101088,0.0547181,-0.148853,-0.120113,-0.103941,0.0531007,0.0699261,0.102248,"PISCO_subtidal-SAN_SIMEON_DC-8-153:PISCO_subtidal","Northern California",18,50,1.00243,1.00432,"site_slope","Ecoregion","1900-2015",35.6317,-121.19,-0.00600301,0.00445896,-0.00206355,0.00378757,"PISCO_subtidal","PISCO_subtidal-SAN_SIMEON_DC-8-153",153,2003,2008,-0.130538,0.0840698,-0.17692,0.0581347,0.0244428,0.0539183,0.0548214,0.00933579,0
-0.0258773,0.0490502,0.300222,-0.158837,0.0911884,-0.12277,0.0632035,-0.102914,0.0578587,-0.15326,-0.122266,-0.107029,0.0565245,0.0636508,0.0994518,"PISCO_subtidal-SAN_SIMEON_UC-8-154:PISCO_subtidal","Northern California",18,50,1.00426,1.01705,"site_slope","Ecoregion","1900-2015",35.6306,-121.195,-0.00600301,0.00445896,-0.00206355,0.00378757,"PISCO_subtidal","PISCO_subtidal-SAN_SIMEON_UC-8-154",154,2003,2008,-0.130538,0.0840698,-0.17692,0.0581347,0.0244428,0.0539183,0.0548214,0.00933579,0
-0.0310182,0.0325367,0.173333,-0.11577,0.0480952,-0.0981797,0.0284166,-0.0855507,0.0213744,-0.11422,-0.0969296,-0.0856367,0.0213634,0.0305059,0.0496023,"PISCO_subtidal-SANDHILL_DC-8-150:PISCO_subtidal","Northern California",18,50,0.999932,1.00095,"site_slope","Ecoregion","1900-2015",36.9729,-122.149,-0.0140474,0.00490533,-0.00587102,0.00402343,"PISCO_subtidal","PISCO_subtidal-SANDHILL_DC-8-150",150,1999,2011,-0.00276564,0.0311513,-0.0067435,0.0290829,0.0241346,0.0480018,0.0327902,0.00842422,0
-0.0797809,0.0340313,0.0113333,-0.165116,0.012997,-0.148311,-0.0152213,-0.135058,-0.024341,-0.167828,-0.145992,-0.134062,-0.0231427,-0.0113461,0.0116347,"PISCO_subtidal-SANDHILL_UC-8-151:PISCO_subtidal","Northern California",18,50,1.00035,1.0015,"site_slope","Ecoregion","1900-2015",36.9743,-122.152,-0.0140474,0.00490533,-0.00587102,0.00402343,"PISCO_subtidal","PISCO_subtidal-SANDHILL_UC-8-151",151,1999,2011,-0.00276564,0.0311513,-0.0067435,0.0290829,0.0241346,0.0480018,0.0327902,0.00842422,0
0.0881101,0.0471346,0.97,-0.0354927,0.20694,0.000762762,0.183816,0.00873762,0.161973,-0.0313465,-0.00410844,0.00987053,0.164413,0.180293,0.213114,"PISCO_subtidal-SCI_CAVERN_POINT_E-8-163:PISCO_subtidal","Southern California Bight",23,50,0.999838,1.00109,"site_slope","Ecoregion","1900-2015",34.0543,-119.567,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_CAVERN_POINT_E-8-163",163,2007,2012,-0.0935044,0.156738,0.0181381,0.0562978,0.0184571,0.123477,0.0114438,0.012913,0
0.0769532,0.0467194,0.950444,-0.0431673,0.19198,-0.0111493,0.171331,0.00296692,0.156818,-0.0417567,-0.0140048,0.000342666,0.155472,0.169497,0.194369,"PISCO_subtidal-SCI_CAVERN_POINT_W-8-164:PISCO_subtidal","Southern California Bight",23,50,1.00343,1.01406,"site_slope","Ecoregion","1900-2015",34.0528,-119.571,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_CAVERN_POINT_W-8-164",164,2007,2012,-0.0935044,0.156738,0.0181381,0.0562978,0.0184571,0.123477,0.0114438,0.012913,0
-0.0137959,0.0351146,0.348222,-0.0985232,0.0776038,-0.0842947,0.0518728,-0.0702483,0.0450453,-0.101067,-0.0819984,-0.0725752,0.0435939,0.0541808,0.0753833,"PISCO_subtidal-SCI_FORNEY_E-8-167:PISCO_subtidal","Southern California Bight",23,50,1.00087,1.0036,"site_slope","Ecoregion","1900-2015",34.0515,-119.91,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_FORNEY_E-8-167",167,2001,2012,-0.00261058,0.0456932,-0.0180448,0.0278359,-0.150273,0.0544809,-0.0554416,0.0143542,0
-0.0123797,0.03507,0.364889,-0.100667,0.0769782,-0.0801149,0.0546602,-0.0762552,0.0399847,-0.100664,-0.0794566,-0.0716109,0.0464288,0.0564746,0.0768404,"PISCO_subtidal-SCI_FORNEY_W-8-168:PISCO_subtidal","Southern California Bight",23,50,1.00347,1.01372,"site_slope","Ecoregion","1900-2015",34.0539,-119.918,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_FORNEY_W-8-168",168,2001,2012,-0.00261058,0.0456932,-0.0180448,0.0278359,-0.150273,0.0544809,-0.0554416,0.0143542,0
-0.0294488,0.0388414,0.229111,-0.12645,0.0744131,-0.102037,0.0465339,-0.0897307,0.0373256,-0.132802,-0.104819,-0.093253,0.0348533,0.044271,0.0694072,"PISCO_subtidal-SCI_GULL_ISLE_E-8-169:PISCO_subtidal","Southern California Bight",23,50,1.00329,1.00446,"site_slope","Ecoregion","1900-2015",33.9465,-119.823,0.00914797,0.00531847,0.00805686,0.00401089,"PISCO_subtidal","PISCO_subtidal-SCI_GULL_ISLE_E-8-169",169,2004,2012,-0.0640495,0.0784222,-0.0814407,0.0345929,-0.0840667,0.0777422,-0.0260239,0.021612,0
-0.0239409,0.0422365,0.279333,-0.132671,0.0807311,-0.10405,0.0615326,-0.0906409,0.0484122,-0.132426,-0.10559,-0.0929655,0.0466998,0.0609037,0.0811818,"PISCO_subtidal-SCI_GULL_ISLE_W-8-170:PISCO_subtidal","Southern California Bight",23,50,1.00358,1.01224,"site_slope","Ecoregion","1900-2015",33.9482,-119.828,0.00914797,0.00531847,0.00805686,0.00401089,"PISCO_subtidal","PISCO_subtidal-SCI_GULL_ISLE_W-8-170",170,2004,2012,-0.0640495,0.0784222,-0.0814407,0.0345929,-0.0840667,0.0777422,-0.0260239,0.021612,0
0.176293,0.0340526,1,0.0877443,0.265602,0.105991,0.239583,0.117094,0.229203,0.0880008,0.109607,0.119751,0.232727,0.245241,0.266422,"PISCO_subtidal-SCI_HAZARDS_CEN-8-171:PISCO_subtidal","Southern California Bight",23,50,1.00041,1.00323,"site_slope","Ecoregion","1900-2015",34.0566,-119.821,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_HAZARDS_CEN-8-171",171,2000,2012,-0.0147964,0.0392534,-0.0153187,0.0235782,-0.140176,0.0464123,-0.0564703,0.012146,0
0.0407374,0.0344058,0.891111,-0.0450266,0.134057,-0.0242605,0.109321,-0.013452,0.0976896,-0.0466504,-0.0241422,-0.0135508,0.0976277,0.109449,0.132592,"PISCO_subtidal-SCI_HAZARDS_E-8-172:PISCO_subtidal","Southern California Bight",23,50,1.00109,1.00172,"site_slope","Ecoregion","1900-2015",34.0544,-119.819,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_HAZARDS_E-8-172",172,2000,2012,-0.0147964,0.0392534,-0.0153187,0.0235782,-0.140176,0.0464123,-0.0564703,0.012146,0
0.0670942,0.0358676,0.971333,-0.0278552,0.155381,-0.000930533,0.13866,0.0105175,0.127149,-0.0253757,-0.00165345,0.00927631,0.126539,0.138007,0.160966,"PISCO_subtidal-SCI_HAZARDS_W-8-173:PISCO_subtidal","Southern California Bight",23,50,1.00178,1.00309,"site_slope","Ecoregion","1900-2015",34.0581,-119.825,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_HAZARDS_W-8-173",173,2000,2012,-0.0147964,0.0392534,-0.0153187,0.0235782,-0.140176,0.0464123,-0.0564703,0.012146,0
-0.0439962,0.0425229,0.152222,-0.156145,0.054781,-0.123007,0.0448716,-0.11484,0.0239748,-0.150227,-0.134939,-0.114387,0.0243834,0.0360185,0.0616464,"PISCO_subtidal-SCI_PAINTED_CAVE_CEN-8-175:PISCO_subtidal","Southern California Bight",23,50,1.00139,1.00366,"site_slope","Ecoregion","1900-2015",34.0729,-119.871,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_PAINTED_CAVE_CEN-8-175",175,2004,2012,-0.0580687,0.0776699,-0.0799026,0.0347411,-0.0840667,0.0777422,-0.0260239,0.021612,0
-0.00975412,0.0410242,0.414444,-0.111071,0.0936798,-0.0881525,0.0722193,-0.0795617,0.0564207,-0.115921,-0.0899192,-0.0778728,0.058432,0.0714423,0.0914867,"PISCO_subtidal-SCI_PAINTED_CAVE_E-8-176:PISCO_subtidal","Southern California Bight",23,50,1.00164,1.00728,"site_slope","Ecoregion","1900-2015",34.0719,-119.858,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_PAINTED_CAVE_E-8-176",176,2004,2012,-0.0580687,0.0776699,-0.0799026,0.0347411,-0.0840667,0.0777422,-0.0260239,0.021612,0
-0.050755,0.0414305,0.116667,-0.152826,0.0516773,-0.127793,0.0346134,-0.122177,0.0150124,-0.157015,-0.132391,-0.119337,0.0188951,0.031391,0.0488871,"PISCO_subtidal-SCI_PAINTED_CAVE_W-8-177:PISCO_subtidal","Southern California Bight",23,50,1.00233,1.0031,"site_slope","Ecoregion","1900-2015",34.0745,-119.882,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_PAINTED_CAVE_W-8-177",177,2004,2012,-0.0580687,0.0776699,-0.0799026,0.0347411,-0.0840667,0.0777422,-0.0260239,0.021612,0
-0.053453,0.0332167,0.0488889,-0.140629,0.0274219,-0.115546,0.0132344,-0.107024,0.00186449,-0.138563,-0.120306,-0.109679,-0.000280817,0.00984604,0.0309573,"PISCO_subtidal-SCI_PELICAN_CEN-8-178:PISCO_subtidal","Southern California Bight",23,50,1.00256,1.00876,"site_slope","Ecoregion","1900-2015",34.0307,-119.697,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_PELICAN_CEN-8-178",178,2000,2012,-0.0147964,0.0392534,-0.0153187,0.0235782,-0.234462,0.0509245,-0.10521,0.0201826,0
0.053637,0.0378992,0.924222,-0.0439362,0.149871,-0.0211971,0.126961,-0.00527583,0.119622,-0.0435977,-0.0190692,-0.00780899,0.117299,0.129577,0.150632,"PISCO_subtidal-SCI_PELICAN_E-8-179:PISCO_subtidal","Southern California Bight",23,50,1.00057,1.00165,"site_slope","Ecoregion","1900-2015",34.0281,-119.691,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_PELICAN_E-8-179",179,2000,2011,-0.0342967,0.0444939,-0.0261004,0.0269083,-0.247741,0.0595679,-0.117989,0.0222275,0
0.149992,0.0461512,0.999556,0.0311447,0.265194,0.0555386,0.235176,0.0696241,0.220806,0.0363222,0.0604807,0.0725438,0.2255,0.241257,0.272548,"PISCO_subtidal-SCI_PELICAN_W-8-180:PISCO_subtidal","Southern California Bight",23,50,1.00006,1.00123,"site_slope","Ecoregion","1900-2015",34.0359,-119.702,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_PELICAN_W-8-180",180,2004,2011,-0.117251,0.0900474,-0.126656,0.0282344,-0.20369,0.112084,-0.0752385,0.0456737,0
0.0334285,0.0516618,0.748889,-0.097471,0.165983,-0.0746187,0.126224,-0.0554588,0.112539,-0.0976513,-0.068267,-0.0526312,0.117285,0.135567,0.165908,"PISCO_subtidal-SCI_SCORPION_ANCHORAGE_CEN-8-184:PISCO_subtidal","Southern California Bight",23,50,1.0034,1.01184,"site_slope","Ecoregion","1900-2015",34.048,-119.551,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_SCORPION_ANCHORAGE_CEN-8-184",184,2007,2009,0.0201369,0.270752,0.0782185,0.0714598,-0.00599999,0.167432,-0.00413213,0.0251442,0
0.00183191,0.043179,0.508,-0.100865,0.116579,-0.0886011,0.0791636,-0.0718358,0.0688648,-0.106847,-0.0806207,-0.0688802,0.0736958,0.0887426,0.113295,"PISCO_subtidal-SCI_SCORPION_E-8-185:PISCO_subtidal","Southern California Bight",23,50,1.00111,1.00232,"site_slope","Ecoregion","1900-2015",34.0485,-119.546,0.00863048,0.00554335,0.00743939,0.0041063,"PISCO_subtidal","PISCO_subtidal-SCI_SCORPION_E-8-185",185,2004,2012,-0.0580687,0.0776699,-0.0799026,0.0347411,-0.185267,0.0874687,-0.0590543,0.0365918,0
